Location,SNP-weight Set,ID,TWAS.Z,TWAS.P,FOCUS_twas_z,FOCUS_in_cred_set,FOCUS_pip,FOCUS_region
chr3:52728509-52739651,GTEx Frontal...,GLT8D1,-6.013,1.82e-09,-5.62,0,0.000228,3:51832353-3:54081158
chr3:52728509-52739651,GTEx Thyroid,GLT8D1,-6.007809,1.88e-09,-6.01,0,0.000297,3:51832353-3:54081158
chr3:52738971-52742182,PsychENCODE,SPCS1,-7.24714,4.26e-13,-6.72,0,0.00189,3:51832353-3:54081158
chr3:52738971-52742182,GTEx Whole B...,SPCS1,-6.522,6.94e-11,-6.23,0,0.000385,3:51832353-3:54081158
chr3:52744795-52804965,CMC DLPFC,NEK4,6.96347,3.32e-12,6.94,0,0.00256,3:51832353-3:54081158
chr3:52744795-52804965,CMC DLPFC Sp...,NEK4,-6.16,7.27e-10,-5.43,0,0.000341,3:51832353-3:54081158
chr3:52744795-52804965,CMC DLPFC Sp...,NEK4,5.691,1.26e-08,5.8,0,0.000283,3:51832353-3:54081158
chr3:52744800-52804965,GTEx Adrenal...,NEK4,6.9234,4.41e-12,6.88,0,0.00115,3:51832353-3:54081158
chr3:52744800-52804965,PsychENCODE,NEK4,5.34991,8.8e-08,5.1,0,0.000158,3:51832353-3:54081158
chr3:52744800-52804965,GTEx Thyroid,NEK4,5.433,5.54e-08,6.07,0,0.000238,3:51832353-3:54081158
chr3:52768751-52769029,GTEx Cerebel...,RP5-966M1.5,4.88578,1.03e-06,5.19,0,0.000178,3:51832353-3:54081158
chr3:52768751-52769029,GTEx Cerebel...,RP5-966M1.5,6.04543,1.49e-09,6.25,0,0.000775,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Amygdal...,ITIH4,-6.384,1.73e-10,-6.44,1,0.257,3:51832353-3:54081158
chr3:52846991-52864755,GTEx ACC ,ITIH4,-6.3944,1.61e-10,-6.13,0,0.00743,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Caudate...,ITIH4,-6.384,1.73e-10,-5.68,0,0.00375,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Cortex,ITIH4,-4.96362,6.92e-07,-4.78,0,0.000834,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Frontal...,ITIH4,-6.573,4.93e-11,-4.7,0,0.000461,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Hippoca...,ITIH4,-5.8992,3.65e-09,-5.7,0,0.00432,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Hypotha...,ITIH4,-6.035,1.59e-09,-6.11,0,0.0108,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Nucleus...,ITIH4,-6.384,1.73e-10,-5.82,0,0.00668,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Substan...,ITIH4,-4.8447,1.27e-06,-4.81,0,0.00133,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Pituita...,ITIH4,-6.14115,8.19e-10,-5.87,0,0.0067,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Thyroid,ITIH4,-5.377041,7.57e-08,-5.31,0,0.0019,3:51832353-3:54081158
chr3:52846991-52864755,GTEx Whole B...,ITIH4,-5.69629,1.22e-08,-5.6,0,0.00555,3:51832353-3:54081158
chr3:52847005-52864717,CMC DLPFC,ITIH4,-5.79735,6.74e-09,-5.55,0,0.00385,3:51832353-3:54081158
chr3:52847006-52867741,NTR Blood,ITIH4,-6.186,6.17e-10,-6.49,1,0.0249,3:51832353-3:54081158
chr3:52847298-52869745,PsychENCODE,RP5-966M1.6,-4.95205,7.34e-07,-5.15,0,0.00151,3:51832353-3:54081158
chr3:52867130-52869235,GTEx Whole B...,MUSTN1,-6.573,4.93e-11,-6.36,1,0.0172,3:51832353-3:54081158
chr3:52870235-52931612,GTEx Frontal...,TMEM110,-6.1717,6.75e-10,-6.2,0,0.0023,3:51832353-3:54081158
chr3:52870235-52931612,GTEx Hippoca...,TMEM110,-6.011,1.84e-09,-5.55,0,0.00302,3:51832353-3:54081158
chr3:52870235-52931612,GTEx Whole B...,TMEM110,-6.035,1.59e-09,-6.53,1,0.191,3:51832353-3:54081158
chr3:52870771-52931597,CMC DLPFC,TMEM110,-6.035,1.59e-09,-5.7,0,0.00335,3:51832353-3:54081158
chr3:52873898-52931612,NTR Blood,TMEM110,-6.2498,4.11e-10,-6.17,0,0.00104,3:51832353-3:54081158
chr3:52937588-53080766,GTEx Cerebel...,SFMBT1,-5.992,2.07e-09,-5.24,0,0.000987,3:51832353-3:54081158
chr3:52937588-53080766,PsychENCODE,SFMBT1,-5.51087,3.57e-08,-5.32,0,0.00254,3:51832353-3:54081158
chr3:52937588-53080766,GTEx Thyroid,SFMBT1,-6.189,6.05e-10,-5.1,0,0.00267,3:51832353-3:54081158
chr3:53258723-53290047,GTEx Thyroid,TKT,5.735995,9.69e-09,5.55,0,0.00247,3:51832353-3:54081158
chr3:71803201-71805647,GTEx Cerebel...,GPR27,5.22791,1.71e-07,5.29,1,0.0592,3:70449028-3:72529329
chr3:71803201-71805647,PsychENCODE,GPR27,5.08728,3.63e-07,4.95,0,0.00762,3:70449028-3:72529329
chr3:71803201-71805647,GTEx Thyroid,GPR27,5.025313,5.03e-07,4.93,0,0.0142,3:70449028-3:72529329
chr3:72200408-72223483,PsychENCODE,LINC00870,6.169,6.87e-10,5.83,1,0.953,3:70449028-3:72529329
chr3:72200408-72223483,PsychENCODE,LINC00870,6.169,6.87e-10,-1.33,0,0.000419,3:72529329-3:74321817
chr3:107762145-107809872,GTEx Whole B...,CD47,-5.39511,6.85e-08,-5.26,0,0.838,3:106983112-3:109522395
chr3:107879658-107941417,NTR Blood,IFT57,-5.5141,3.51e-08,-5.56,0,0.00432,3:106983112-3:109522395
chr3:107879659-107941417,GTEx Whole B...,IFT57,-5.89575,3.73e-09,-5.6,0,0.159,3:106983112-3:109522395
chr3:113005776-113160361,CMC DLPFC Sp...,WDR52,4.90233,9.47e-07,0.00916,0,0.000164,3:110513959-3:112815474
chr3:113005776-113160361,CMC DLPFC Sp...,WDR52,4.90233,9.47e-07,4.56,1,0.142,3:112815852-3:113947863
chr3:113367232-113415493,GTEx Caudate...,KIAA2018,-4.91837,8.73e-07,-4.93,1,0.445,3:112815852-3:113947863
chr3:113547029-113666021,YFS Blood,GRAMD1C,5.079522,3.78e-07,4.93,1,0.286,3:112815852-3:113947863
chr3:113547029-113666021,YFS Blood,GRAMD1C,5.079522,3.78e-07,-0.658,0,0.000216,3:113947863-3:115447080
chr3:117391001-117716439,GTEx Adrenal...,RP11-384F7.2,-5.7787,7.53e-09,-5.66,1,0.988,3:116800153-3:118530251
chr3:117391001-117716439,GTEx Caudate...,RP11-384F7.2,5.047,4.49e-07,4.76,0,0.0126,3:116800153-3:118530251
chr3:122131182-122134882,GTEx Caudate...,WDR5B,4.89769,9.7e-07,3.36,1,0.0308,3:120524024-3:121972635
chr3:122131182-122134882,GTEx Caudate...,WDR5B,4.89769,9.7e-07,4.18,0,0.0204,3:121975224-3:123517127
chr3:156977531-157251408,GTEx Whole B...,VEPH1,5.19945,2e-07,5.1,0,0.0104,3:156008867-3:157312028
chr3:157261035-157395538,GTEx Nucleus...,C3orf55,-5.27,1.36e-07,-5.17,0,0.0134,3:156008867-3:157312028
chr3:157261035-157395538,GTEx Thyroid,C3orf55,-5.377,7.57e-08,-5.13,0,0.0118,3:156008867-3:157312028
chr3:157823644-158263519,YFS Blood,RSRC1,6.802328,1.03e-11,6.7,0,0.161,3:157312028-3:159477890
chr3:157825578-158263519,GTEx Cerebel...,RSRC1,4.865,1.14e-06,4.81,0,0.000126,3:157312028-3:159477890
chr3:157825578-158263519,GTEx Cortex,RSRC1,5.078,3.81e-07,5.1,0,0.000325,3:157312028-3:159477890
chr3:158288952-158324249,CMC DLPFC,MLF1,5.25488,1.48e-07,5.05,0,0.00112,3:157312028-3:159477890
chr3:166958076-167098085,CMC DLPFC Sp...,ZBBX,-5.15097,2.59e-07,-5.02,1,0.865,3:165055469-3:167117143
chr3:166958076-167098085,CMC DLPFC Sp...,ZBBX,-5.15097,2.59e-07,-2.86,1,0.00315,3:167117646-3:168580960
chr3:167159576-167191920,CMC DLPFC,SERPINI2,-5.262,1.42e-07,-5.49,0,0.0791,3:167117646-3:168580960
chr3:167159577-167196792,GTEx Caudate...,SERPINI2,-5.20241,1.97e-07,-3.6,0,0.001,3:165055469-3:167117143
chr3:167159577-167196792,GTEx Caudate...,SERPINI2,-5.20241,1.97e-07,-4.5,0,0.00101,3:167117646-3:168580960
chr3:167159577-167196792,GTEx Hypotha...,SERPINI2,-5.8305,5.53e-09,-5.59,1,0.145,3:167117646-3:168580960
chr3:180320646-180588793,PsychENCODE,CCDC39,4.83447,1.33e-06,1.13,0,0.00037,3:179375272-3:181511166
chr3:193119865-193272696,CMC DLPFC Sp...,ATP13A4,-6.229,4.69e-10,-5.51,0,0.00725,3:192344126-3:194059671
chr3:193119865-193272696,CMC DLPFC Sp...,ATP13A4,-6.067,1.3e-09,-5.79,0,0.000695,3:192344126-3:194059671
chr3:193119866-193310900,GTEx Whole B...,ATP13A4,-6.067,1.3e-09,-5.75,0,0.000622,3:192344126-3:194059671
chr3:193296601-193297254,GTEx Amygdal...,RP11-175P19.2,4.913,8.97e-07,5.52,0,0.000371,3:192344126-3:194059671
chr3:193296601-193297254,GTEx Caudate...,RP11-175P19.2,7.16819,7.6e-13,7.07,1,0.992,3:192344126-3:194059671
chr3:193296601-193297254,GTEx Frontal...,RP11-175P19.2,5.1143,3.15e-07,4.9,0,0.000395,3:192344126-3:194059671
chr3:193296601-193297254,GTEx Hippoca...,RP11-175P19.2,5.5008,3.78e-08,5.47,0,0.000406,3:192344126-3:194059671
chr3:193296601-193297254,GTEx Hypotha...,RP11-175P19.2,5.4951,3.9e-08,5.49,0,0.000446,3:192344126-3:194059671
chr3:193296601-193310879,PsychENCODE,RP11-175P19.2,5.117,3.1e-07,4.99,0,0.000401,3:192344126-3:194059671
chr3:193296601-193297254,GTEx Thyroid,RP11-175P19.2,4.896176,9.77e-07,5,0,0.000458,3:192344126-3:194059671
chr3:193310932-193415600,CMC DLPFC,OPA1,-5.52375,3.32e-08,-5.54,0,0.000382,3:192344126-3:194059671
chr3:193310932-193415600,CMC DLPFC Sp...,OPA1,-6.138,8.36e-10,-6.24,0,0.0054,3:192344126-3:194059671
chr3:193310932-193415600,CMC DLPFC Sp...,OPA1,5.179,2.23e-07,4.93,0,0.000415,3:192344126-3:194059671
chr3:193310932-193415600,CMC DLPFC Sp...,OPA1,4.913,8.97e-07,5.27,0,0.000381,3:192344126-3:194059671
chr3:193310932-193415600,CMC DLPFC Sp...,OPA1,-5.212,1.87e-07,-5.37,0,0.000329,3:192344126-3:194059671
chr3:193310932-193415600,CMC DLPFC Sp...,OPA1,5.9236,3.15e-09,5.78,0,0.000654,3:192344126-3:194059671
chr3:193310933-193415612,GTEx Cerebel...,OPA1,-6.075,1.24e-09,-5.91,0,0.0197,3:192344126-3:194059671
chr3:193310933-193415612,PsychENCODE,OPA1,-5.8279,5.61e-09,-5.82,0,0.0011,3:192344126-3:194059671
chr3:195590235-195638816,PsychENCODE,TNK2,-5.25753,1.46e-07,-4.79,1,0.9,3:194786674-3:195971408
chr3:195938358-195970049,PsychENCODE,SLC51A,-5.04678,4.49e-07,-4.47,1,0.164,3:194786674-3:195971408
chr3:195938358-195970049,PsychENCODE,SLC51A,-5.04678,4.49e-07,-2.93,1,0.00558,3:195971408-3:197075817
chr4:1283639-1333925,GTEx Adrenal...,MAEA,4.946,7.58e-07,4.87,1,0.124,4:694715-4:1478711
chr4:1385340-1389780,GTEx Cortex,CRIPAK,-5.2228,1.76e-07,-1.46,0,0.000514,4:1478711-4:2842742
chr4:1385340-1389780,GTEx Cortex,CRIPAK,-5.2228,1.76e-07,-4.92,1,0.149,4:694715-4:1478711
chr4:3065198-3076241,GTEx Cerebel...,HTT-AS,4.8848,1.04e-06,-0.829,0,0.00026,4:1478711-4:2842742
chr4:3065198-3076241,GTEx Cerebel...,HTT-AS,4.8848,1.04e-06,5.18,0,0.0135,4:2843557-4:3845571
chr4:3065198-3076241,GTEx Pituita...,HTT-AS,4.8894,1.01e-06,1.17,0,0.000373,4:1478711-4:2842742
chr4:3065198-3076241,GTEx Pituita...,HTT-AS,4.8894,1.01e-06,4.67,0,0.00227,4:2843557-4:3845571
chr4:3076408-3245676,GTEx Whole B...,HTT,5.2381,1.62e-07,5.14,0,0.011,4:2843557-4:3845571
chr4:3310762-3441640,GTEx Pituita...,RGS12,-5.5121,3.55e-08,-1.64,0,0.00116,4:1478711-4:2842742
chr4:3310762-3441640,GTEx Pituita...,RGS12,-5.5121,3.55e-08,-5.55,0,0.085,4:2843557-4:3845571
chr4:15341442-15447790,PsychENCODE,C1QTNF7,-5.35021,8.79e-08,1.94,0,0.00114,4:14272435-4:15147446
chr4:15341442-15447790,PsychENCODE,C1QTNF7,-5.35021,8.79e-08,-5.58,1,0.636,4:15147446-4:15926694
chr4:39824482-39979576,CMC DLPFC,PDS5A,-5.114,3.15e-07,-5.16,1,0.244,4:38907664-4:40202609
chr4:39824482-39979576,CMC DLPFC,PDS5A,-5.114,3.15e-07,1.65,0,0.00066,4:40202609-4:42213058
chr4:39824482-39979576,CMC DLPFC Sp...,PDS5A,-5.046,4.51e-07,-2.46,0,0.000902,4:38907664-4:40202609
chr4:39824482-39979576,CMC DLPFC Sp...,PDS5A,-5.046,4.51e-07,0.144,0,0.000221,4:40202609-4:42213058
chr4:39824483-39979576,GTEx Cerebel...,PDS5A,-5.0495,4.43e-07,-4.83,0,0.0507,4:38907664-4:40202609
chr4:39824483-39979576,GTEx Cerebel...,PDS5A,-5.0495,4.43e-07,-0.635,0,0.00024,4:40202609-4:42213058
chr4:39824483-39979576,GTEx Cerebel...,PDS5A,-5.064,4.11e-07,-5.33,1,0.555,4:38907664-4:40202609
chr4:39824483-39979576,GTEx Cerebel...,PDS5A,-5.064,4.11e-07,2.16,0,0.0022,4:40202609-4:42213058
chr4:39824483-39979576,GTEx Thyroid,PDS5A,-4.98231,6.28e-07,-4.52,1,0.0841,4:38907664-4:40202609
chr4:39824483-39979576,GTEx Thyroid,PDS5A,-4.98231,6.28e-07,-1.84,0,0.000982,4:40202609-4:42213058
chr4:41983713-41988476,GTEx Thyroid,DCAF4L1,-4.879,1.07e-06,-4.65,0,0.00573,4:40202609-4:42213058
chr4:41992489-42092474,GTEx Caudate...,SLC30A9,-4.948,7.5e-07,-4.41,0,0.00191,4:40202609-4:42213058
chr4:41992489-42092474,GTEx Cortex,SLC30A9,-6.1061,1.02e-09,-5.68,1,0.782,4:40202609-4:42213058
chr4:41992489-42092474,GTEx Cortex,SLC30A9,-6.1061,1.02e-09,-1.81,0,0.000777,4:42213058-4:43965045
chr4:41992489-42092474,GTEx Nucleus...,SLC30A9,-5.3505,8.77e-08,-5.39,1,0.163,4:40202609-4:42213058
chr4:41992489-42092474,GTEx Nucleus...,SLC30A9,-5.3505,8.77e-08,-0.0657,0,0.000161,4:42213058-4:43965045
chr4:41992489-42092474,PsychENCODE,SLC30A9,-5.43703,5.42e-08,-5.01,0,0.0256,4:40202609-4:42213058
chr4:41992489-42092474,PsychENCODE,SLC30A9,-5.43703,5.42e-08,-1.8,0,0.000761,4:42213058-4:43965045
chr4:46995740-47428461,PsychENCODE,GABRB1,5.70366,1.17e-08,5.1,1,0.688,4:45189157-4:47411896
chr4:46995740-47428461,PsychENCODE,GABRB1,5.70366,1.17e-08,1.29,0,0.000248,4:47411896-4:48123600
chr4:47596015-47840123,GTEx Whole B...,CORIN,4.945,7.61e-07,-4.92,0,0.294,4:45189157-4:47411896
chr4:47596015-47840123,GTEx Whole B...,CORIN,4.945,7.61e-07,4.99,1,0.287,4:47411896-4:48123600
chr4:47596015-47840123,GTEx Whole B...,CORIN,4.945,7.61e-07,-0.603,0,0.000317,4:48123600-4:53877433
chr4:47849257-47916158,GTEx Whole B...,NFXL1,4.945,7.61e-07,4.78,1,0.109,4:47411896-4:48123600
chr4:47849257-47916653,YFS Blood,NFXL1,5.06427,4.1e-07,4.97,1,0.264,4:47411896-4:48123600
chr4:47849257-47916653,YFS Blood,NFXL1,5.06427,4.1e-07,1.31,0,0.000743,4:48123600-4:53877433
chr4:48137800-48271881,GTEx Whole B...,TEC,4.9966,5.84e-07,4.55,1,0.0378,4:47411896-4:48123600
chr4:48137800-48271881,GTEx Whole B...,TEC,4.9966,5.84e-07,2.17,0,0.000938,4:48123600-4:53877433
chr4:56262124-56319564,PsychENCODE,TMEM165,-4.83884,1.31e-06,-4.76,0,0.00242,4:55429793-4:56547412
chr4:56262124-56319564,PsychENCODE,TMEM165,-4.83884,1.31e-06,-0.111,0,0.00022,4:56547727-4:58935008
chr4:56262124-56319564,GTEx Whole B...,TMEM165,5.2985,1.17e-07,5.12,0,0.0103,4:55429793-4:56547412
chr4:56262124-56319564,GTEx Whole B...,TMEM165,5.2985,1.17e-07,1.9,0,0.00285,4:56547727-4:58935008
chr4:56294070-56413278,GTEx Thyroid,CLOCK,5.58148,2.38e-08,5.4,1,0.0433,4:55429793-4:56547412
chr4:56294070-56413278,GTEx Thyroid,CLOCK,5.58148,2.38e-08,1.29,0,0.000624,4:56547727-4:58935008
chr4:56461396-56502865,PsychENCODE,NMU,6.09843,1.07e-09,5.9,1,0.729,4:55429793-4:56547412
chr4:56461396-56502865,PsychENCODE,NMU,6.09843,1.07e-09,1.25,0,0.000356,4:56547727-4:58935008
chr4:57829536-57844805,GTEx Cerebel...,NOA1,-5.0567,4.27e-07,-5.02,1,0.979,4:56547727-4:58935008
chr4:76503215-76555900,PsychENCODE,CDKL2,4.97288,6.6e-07,4.98,1,0.743,4:74592493-4:77130707
chr4:99182535-99365012,GTEx Whole B...,RAP1GDS1,5.8059,6.4e-09,6.05,1,0.991,4:97540703-4:99423958
chr4:99182535-99365012,GTEx Whole B...,RAP1GDS1,5.8059,6.4e-09,0.525,0,0.000192,4:99424190-4:100677520
chr4:101944566-102269435,PsychENCODE,PPP3CA,-5.14381,2.69e-07,-5.28,0,0.0171,4:100678551-4:103221081
chr4:101944566-102269435,GTEx Thyroid,PPP3CA,-6.57921,4.73e-11,-6.56,1,0.7,4:100678551-4:103221081
chr4:102268933-102270040,CMC DLPFC,FLJ20021,-5.718,1.08e-08,-5.45,0,0.00142,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Adrenal...,AP001816.1,-6.72104,1.8e-11,-6.64,0,0.233,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Caudate...,AP001816.1,-5.595,2.21e-08,-5.33,0,0.00102,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Cerebel...,AP001816.1,-5.153,2.56e-07,-4.6,0,0.000331,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Cerebel...,AP001816.1,-5.2166,1.82e-07,-5.03,0,0.000526,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Cortex,AP001816.1,-5.7765,7.63e-09,-5.6,0,0.00253,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Hippoca...,AP001816.1,-5.692,1.26e-08,-5.98,0,0.00481,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Hypotha...,AP001816.1,-6.0964,1.09e-09,-6.1,0,0.0166,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Nucleus...,AP001816.1,-5.6639,1.48e-08,-5.52,0,0.00158,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Putamen...,AP001816.1,-6.4842,8.92e-11,-6.42,0,0.0602,4:100678551-4:103221081
chr4:102268937-102270040,PsychENCODE,AP001816.1,-6.14235,8.13e-10,-5.97,0,0.0065,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Pituita...,AP001816.1,-5.667,1.45e-08,-5.85,0,0.00367,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Thyroid,AP001816.1,-5.66813,1.44e-08,-5.49,0,0.00136,4:100678551-4:103221081
chr4:102268937-102270040,GTEx Whole B...,AP001816.1,-5.397,6.78e-08,-5.33,0,0.00111,4:100678551-4:103221081
chr4:106290233-106395227,CMC DLPFC,PPA2,-5.6059,2.07e-08,-5.55,1,0.998,4:105305419-4:107501140
chr4:118955499-119179789,CMC DLPFC Sp...,NDST3,-6.346129,2.21e-10,-6.16,1,0.909,4:118479918-4:119933026
chr4:119201193-119274158,GTEx Thyroid,PRSS12,-5.482,4.21e-08,-5.72,1,0.0806,4:118479918-4:119933026
chr4:119606523-119636588,GTEx Cerebel...,METTL14,-5.296,1.18e-07,-4.58,0,0.00128,4:118479918-4:119933026
chr4:123073488-123283913,GTEx Amygdal...,KIAA1109,-5.952,2.65e-09,0.812,0,0.000271,4:120392684-4:122657973
chr4:123073488-123283913,GTEx Amygdal...,KIAA1109,-5.952,2.65e-09,-4.92,0,0.00106,4:122658581-4:124286478
chr4:123073488-123283913,GTEx Cortex,KIAA1109,-5.952,2.65e-09,-5.68,1,0.028,4:122658581-4:124286478
chr4:123073488-123283913,PsychENCODE,KIAA1109,-6.41503,1.41e-10,-6.28,1,0.966,4:122658581-4:124286478
chr4:123091757-123283914,CMC DLPFC,KIAA1109,-5.975,2.3e-09,1.65,0,0.000751,4:120392684-4:122657973
chr4:123091757-123283914,CMC DLPFC,KIAA1109,-5.975,2.3e-09,-5.3,0,0.00606,4:122658581-4:124286478
chr4:160025330-160281321,GTEx Thyroid,RAPGEF2,-5.46986,4.5e-08,-5.41,1,0.994,4:158743718-4:161058864
chr4:164245113-164254170,GTEx Thyroid,NPY1R,5.96236,2.49e-09,6.46,1,1,4:163243679-4:164478167
chr4:164245113-164254170,GTEx Thyroid,NPY1R,5.96236,2.49e-09,-0.715,0,0.000224,4:164478242-4:165823437
chr5:7396321-7830194,PsychENCODE,ADCY2,5.09375,3.51e-07,-1.65,0,0.000606,5:5973233-5:7143218
chr5:7396321-7830194,PsychENCODE,ADCY2,5.09375,3.51e-07,5.35,1,0.996,5:7143218-5:8446336
chr5:26880708-27038689,CMC DLPFC Sp...,CDH9,5.92066,3.21e-09,5.81,1,0.104,5:26857604-5:27984513
chr5:26880708-27038689,CMC DLPFC Sp...,CDH9,-5.99487,2.04e-09,-6.07,1,0.468,5:26857604-5:27984513
chr5:26880708-27038689,CMC DLPFC Sp...,CDH9,5.93128,3.01e-09,6.05,1,0.42,5:26857604-5:27984513
chr5:61601988-61683011,CMC DLPFC Sp...,KIF2A,5.49441,3.92e-08,5.33,0,0.000474,5:60936095-5:61672733
chr5:61601988-61683011,CMC DLPFC Sp...,KIF2A,5.49441,3.92e-08,1.27,0,0.000314,5:61673337-5:63218987
chr5:61601989-61682210,GTEx Thyroid,KIF2A,5.105,3.31e-07,4.71,0,0.00433,5:60936095-5:61672733
chr5:61601989-61682210,GTEx Thyroid,KIF2A,5.105,3.31e-07,4.9,0,0.244,5:61673337-5:63218987
chr5:61601989-61833076,YFS Blood,KIF2A,7.204,5.85e-13,6.87,0,0.119,5:60936095-5:61672733
chr5:61683081-61699766,GTEx Thyroid,DIMT1,4.843,1.28e-06,0.0991,0,2e-04,5:60936095-5:61672733
chr5:61683081-61699766,GTEx Thyroid,DIMT1,4.843,1.28e-06,5.15,1,0.376,5:61673337-5:63218987
chr5:77656338-77776562,CMC DLPFC,SCAMP1,-5.66835,1.44e-08,-1.02,0,0.000373,5:75798866-5:77623214
chr5:77656338-77776562,CMC DLPFC,SCAMP1,-5.66835,1.44e-08,-5.54,1,0.846,5:77624228-5:79393144
chr5:77656338-77776562,CMC DLPFC Sp...,SCAMP1,-5.091,3.56e-07,-4.86,1,0.0844,5:77624228-5:79393144
chr5:77656339-77776562,GTEx Cortex,SCAMP1,-5.091,3.56e-07,0.736,0,0.000248,5:75798866-5:77623214
chr5:77656339-77776562,GTEx Cortex,SCAMP1,-5.091,3.56e-07,-4.78,1,0.0566,5:77624228-5:79393144
chr5:77656339-77776562,YFS Blood,SCAMP1,-5.0767,3.84e-07,-3.26,0,0.0157,5:75798866-5:77623214
chr5:77656339-77776562,YFS Blood,SCAMP1,-5.0767,3.84e-07,-4.17,0,0.00362,5:77624228-5:79393144
chr5:87491022-87564665,CMC DLPFC Sp...,TMEM161B,4.90419,9.38e-07,4.6,0,0.00639,5:85767390-5:87389608
chr5:87491022-87564665,CMC DLPFC Sp...,TMEM161B,4.90419,9.38e-07,3.71,0,0.000533,5:87390031-5:88891530
chr5:87564888-87732502,GTEx Frontal...,TMEM161B-AS1,4.857,1.19e-06,4.48,0,0.00453,5:85767390-5:87389608
chr5:87564888-87732502,GTEx Frontal...,TMEM161B-AS1,4.857,1.19e-06,4.17,0,0.00414,5:87390031-5:88891530
chr5:87803363-87986858,GTEx Hypotha...,LINC00461,5.1744,2.29e-07,5.09,1,0.18,5:87390031-5:88891530
chr5:87988462-87989789,GTEx Cerebel...,CTC-467M3.3,-5.18917,2.11e-07,-5.07,0,0.00399,5:87390031-5:88891530
chr5:87988462-87989789,GTEx Cortex,CTC-467M3.3,-5.377,7.58e-08,-5.25,0,0.00664,5:87390031-5:88891530
chr5:87988462-87989789,GTEx Frontal...,CTC-467M3.3,-6.141,8.18e-10,-6.18,1,0.824,5:87390031-5:88891530
chr5:87988462-87989789,PsychENCODE,CTC-467M3.3,-5.34834,8.88e-08,-5.19,0,0.0154,5:87390031-5:88891530
chr5:88013975-88199922,PsychENCODE,MEF2C,5.603,2.11e-08,NA,NA,NA,NA
chr5:119800018-120022964,CMC DLPFC,PRR16,6.899,5.24e-12,6.59,0,0.244,5:119669042-5:120452166
chr5:120116913-120126473,PsychENCODE,CTD-2334D19.1,-7.26617,3.7e-13,-7.17,1,0.985,5:119669042-5:120452166
chr5:120116913-120126473,PsychENCODE,CTD-2334D19.1,-7.26617,3.7e-13,2.25,0,0.00191,5:120452166-5:122556905
chr5:122110691-122165803,GTEx Thyroid,SNX2,4.854684,1.21e-06,4.89,0,0.0151,5:120452166-5:122556905
chr5:122110691-122165803,GTEx Thyroid,SNX2,4.854684,1.21e-06,1.29,0,0.000289,5:122556905-5:123798100
chr5:122179134-122364999,GTEx Frontal...,SNX24,-5.152,2.58e-07,-5.32,1,0.0257,5:120452166-5:122556905
chr5:122179134-122364999,GTEx Frontal...,SNX24,-5.152,2.58e-07,0.313,0,0.000423,5:122556905-5:123798100
chr5:122179134-122364999,GTEx Hypotha...,SNX24,-5.6058,2.07e-08,-5.91,1,0.688,5:120452166-5:122556905
chr5:122179134-122364999,GTEx Hypotha...,SNX24,-5.6058,2.07e-08,-0.114,0,0.000238,5:122556905-5:123798100
chr5:122179134-122365049,PsychENCODE,SNX24,-5.0048,5.59e-07,-4.74,0,0.00847,5:120452166-5:122556905
chr5:122179134-122365049,PsychENCODE,SNX24,-5.0048,5.59e-07,-1.49,0,0.000584,5:122556905-5:123798100
chr5:122358184-122358478,GTEx Adrenal...,RN7SL689P,5.22493,1.74e-07,4.99,0,0.0234,5:120452166-5:122556905
chr5:122358184-122358478,GTEx Adrenal...,RN7SL689P,5.22493,1.74e-07,2.08,0,0.000419,5:122556905-5:123798100
chr5:122358184-122358478,GTEx Thyroid,RN7SL689P,5.594717,2.21e-08,5.72,1,0.232,5:120452166-5:122556905
chr5:122358184-122358478,GTEx Thyroid,RN7SL689P,5.594717,2.21e-08,0.103,0,0.00534,5:122556905-5:123798100
chr5:137673223-137685418,CMC DLPFC,FAM53C,-4.9349,8.02e-07,-4.97,1,0.573,5:136376050-5:139265072
chr5:137841784-137878989,PsychENCODE,ETF1,5.152,2.58e-07,4.02,1,0.138,5:136376050-5:139265072
chr5:139728069-139737379,PsychENCODE,CTC-329D1.3,5.79059,7.01e-09,0.443,0,0.000178,5:136376050-5:139265072
chr5:139728069-139737379,PsychENCODE,CTC-329D1.3,5.79059,7.01e-09,5.77,0,0.0035,5:139265072-5:140645971
